Course ,Section ,Faculty ,Time ,Room ,Seats Available
ENG102 ,13,TBA ,RA 11:20 AM - 12:50 PM ,NAC410 ,35 (35)
ENG102 ,14,TBA ,ST 02:40 PM - 04:10 PM ,NAC511 ,34 (35)
ENG102 ,15,TBA ,ST 02:40 PM - 04:10 PM ,SAC511 ,35 (35)
ENG102 ,16,TBA ,MW 08:00 AM - 09:30 AM ,NAC204 ,37 (39)
ENG102 ,17,TBA ,MW 08:00 AM - 09:30 AM ,NAC213 ,25 (35)
ENG102 ,18,TBA ,MW 09:40 AM - 11:10 AM ,NAC207 ,33 (35)
ENG102 ,19,TBA ,MW 11:20 AM - 12:50 PM ,NAC511 ,34 (35)
ENG102 ,20,TBA ,MW 11:20 AM - 12:50 PM ,NAC604 ,35 (35)
ENG102 ,21,TBA ,MW 11:20 AM - 12:50 PM ,NAC991 ,34 (35)
ENG102 ,22,TBA ,MW 01:00 PM - 02:30 PM ,NAC213 ,36 (36)
ENG102 ,23,TBA ,MW 01:00 PM - 02:30 PM ,NAC309 ,37 (37)
ENG102 ,24,TBA ,MW 01:00 PM - 02:30 PM ,NAC315 ,35 (35)
ENG102 ,25,TBA ,MW 01:00 PM - 02:30 PM ,NAC401 ,34 (35)
ENG102 ,26,TBA ,MW 02:40 PM - 04:10 PM ,NAC302 ,34 (35)
ENG102 ,27,TBA ,MW 02:40 PM - 04:10 PM ,NAC309 ,39 (40)
ENG102 ,28,TBA ,MW 02:40 PM - 04:10 PM ,NAC310 ,36 (36)
ENG102 ,29,TBA ,RA 08:00 AM - 09:30 AM ,NAC302 ,35 (35)
ENG102 ,30,TBA ,RA 09:40 AM - 11:10 AM ,NAC302 ,31 (35)
ENG102 ,31,TBA ,RA 09:40 AM - 11:10 AM ,NAC306 ,34 (35)
ENG102 ,32,TBA ,RA 09:40 AM - 11:10 AM ,NAC308 ,31 (35)
ENG102 ,33,TBA ,RA 11:20 AM - 12:50 PM ,NAC302 ,32 (35)
ENG102 ,34,TBA ,RA 11:20 AM - 12:50 PM ,NAC308 ,31 (35)
ENG102 ,35,TBA ,RA 01:00 PM - 02:30 PM ,NAC302 ,31 (35)
ENG102 ,36,TBA ,RA 01:00 PM - 02:30 PM ,NAC308 ,35 (35)
ENG102 ,37,TBA ,RA 01:00 PM - 02:30 PM ,SAC307 ,31 (35)
ENG102 ,38,TBA ,RA 02:40 PM - 04:10 PM ,NAC308 ,33 (35)
ENG102 ,39,TBA ,RA 02:40 PM - 04:10 PM ,SAC214 ,34 (35)
ENG102 ,40,TBA ,RA 01:00 PM - 02:30 PM ,NAC415 ,35 (35)
ENG102 ,41,TBA ,RA 01:00 PM - 02:30 PM ,NAC620 ,37 (38)
ENG103 ,1,TBA ,ST 08:00 AM - 09:30 AM ,NAC309 ,35 (35)
ENG103 ,2,TBA ,ST 08:00 AM - 09:30 AM ,NAC401 ,35 (35)
ENG103 ,3,TBA ,ST 08:00 AM - 09:30 AM ,NAC411 ,27 (35)
ENG103 ,4,TBA ,ST 08:00 AM - 09:30 AM ,NAC414 ,33 (35)
ENG103 ,5,TBA ,ST 08:00 AM - 09:30 AM ,NAC504 ,30 (35)
ENG103 ,6,TBA ,ST 09:40 AM - 11:10 AM ,NAC401 ,35 (35)
ENG103 ,7,TBA ,ST 09:40 AM - 11:10 AM ,NAC411 ,31 (36)
ENG103 ,8,TBA ,ST 11:20 AM - 12:50 PM ,NAC508 ,29 (35)
ENG103 ,9,TBA ,ST 11:20 AM - 12:50 PM ,NAC511 ,33 (35)
ENG103 ,10,TBA ,RA 08:00 AM - 09:30 AM ,NAC308 ,21 (35)
ENG103 ,11,TBA ,ST 04:20 PM - 05:50 PM ,NAC511 ,36 (36)
ENG103 ,12,TBA ,ST 01:00 PM - 02:30 PM ,NAC309 ,32 (35)
ENG103 ,13,TBA ,ST 01:00 PM - 02:30 PM ,NAC315 ,27 (36)
ENG103 ,14,TBA ,ST 02:40 PM - 04:10 PM ,NAC509 ,34 (35)
ENG103 ,15,TBA ,ST 02:40 PM - 04:10 PM ,NAC508 ,35 (35)
ENG103 ,16,TBA ,ST 04:20 PM - 05:50 PM ,NAC307 ,32 (35)
ENG103 ,17,TBA ,MW 08:00 AM - 09:30 AM ,NAC214 ,33 (35)
ENG103 ,18,TBA ,MW 08:00 AM - 09:30 AM ,NAC308 ,28 (35)
ENG103 ,19,TBA ,MW 09:40 AM - 11:10 AM ,NAC213 ,30 (35)
ENG103 ,20,TBA ,MW 09:40 AM - 11:10 AM ,NAC308 ,34 (36)
ENG103 ,21,TBA ,MW 09:40 AM - 11:10 AM ,NAC309 ,33 (35)
ENG103 ,22,TBA ,MW 09:40 AM - 11:10 AM ,NAC402 ,32 (38)
ENG103 ,23,TBA ,ST 11:20 AM - 12:50 PM ,NAC213 ,32 (35)
ENG103 ,24,TBA ,MW 01:00 PM - 02:30 PM ,SAC316 ,32 (35)
ENG103 ,25,TBA ,RA 11:20 AM - 12:50 PM ,NAC404 ,34 (35)
ENG103 ,26,TBA ,MW 11:20 AM - 12:50 PM ,NAC508 ,34 (35)
ENG103 ,27,TBA ,MW 11:20 AM - 12:50 PM ,NAC411 ,27 (35)
ENG103 ,28,TBA ,MW 01:00 PM - 02:30 PM ,NAC411 ,35 (35)
ENG103 ,29,TBA ,MW 01:00 PM - 02:30 PM ,NAC506 ,35 (35)
ENG103 ,30,TBA ,MW 01:00 PM - 02:30 PM ,NAC508 ,32 (37)
ENG103 ,31,TBA ,MW 02:40 PM - 04:10 PM ,NAC509 ,31 (35)
ENG103 ,32,TBA ,ST 09:40 AM - 11:10 AM ,NAC502 ,31 (35)
ENG103 ,33,TBA ,MW 02:40 PM - 04:10 PM ,NAC508 ,26 (35)
ENG103 ,35,TBA ,RA 09:40 AM - 11:10 AM ,NAC309 ,35 (35)
ENG103 ,36,TBA ,RA 11:20 AM - 12:50 PM ,NAC309 ,45 (45)
ENG103 ,37,TBA ,RA 01:00 PM - 02:30 PM ,NAC509 ,43 (43)
ENG103 ,39,TBA ,RA 02:40 PM - 04:10 PM ,NAC302 ,27 (35)
ENG103 ,40,TBA ,ST 11:20 AM - 12:50 PM ,NAC502 ,31 (35)
ENG103 ,42,TBA ,ST 02:40 PM - 04:10 PM ,NAC301 ,27 (35)
ENG103 ,47,TBA ,MW 09:40 AM - 11:10 AM ,NAC619 ,34 (36)
ENG105 ,1,TBA ,ST 08:00 AM - 09:30 AM ,NAC508 ,34 (36)
ENG105 ,2,TBA ,ST 09:40 AM - 11:10 AM ,NAC508 ,27 (35)
ENG105 ,3,TBA ,ST 11:20 AM - 12:50 PM ,NAC309 ,44 (45)
ENG105 ,4,TBA ,ST 11:20 AM - 12:50 PM ,NAC314 ,35 (39)
ENG105 ,5,TBA ,ST 11:20 AM - 12:50 PM ,NAC401 ,34 (35)
ENG105 ,6,TBA ,ST 11:20 AM - 12:50 PM ,NAC411 ,28 (35)
ENG105 ,7,TBA ,ST 08:00 AM - 09:30 AM ,NAC621 ,31 (35)
ENG105 ,8,TBA ,ST 01:00 PM - 02:30 PM ,NAC401 ,33 (35)
ENG105 ,9,TBA ,ST 01:00 PM - 02:30 PM ,NAC411 ,33 (36)
ENG105 ,10,TBA ,ST 02:40 PM - 04:10 PM ,NAC411 ,29 (39)
ENG105 ,11,TBA ,ST 04:20 PM - 05:50 PM ,NAC308 ,24 (35)
ENG105 ,12,TBA ,ST 04:20 PM - 05:50 PM ,NAC309 ,23 (36)
ENG105 ,13,TBA ,MW 08:00 AM - 09:30 AM ,NAC309 ,28 (35)
ENG105 ,14,TBA ,MW 09:40 AM - 11:10 AM ,NAC411 ,24 (35)
ENG105 ,15,TBA ,MW 11:20 AM - 12:50 PM ,NAC309 ,25 (36)
ENG105 ,16,TBA ,MW 11:20 AM - 12:50 PM ,NAC402 ,22 (35)
ENG105 ,17,TBA ,MW 02:40 PM - 04:10 PM ,NAC411 ,32 (35)
ENG105 ,18,TBA ,MW 02:40 PM - 04:10 PM ,NAC401 ,30 (35)
ENG105 ,19,TBA ,RA 08:00 AM - 09:30 AM ,NAC508 ,34 (35)
ENG105 ,20,TBA ,RA 09:40 AM - 11:10 AM ,NAC509 ,36 (37)
ENG105 ,21,TBA ,RA 09:40 AM - 11:10 AM ,NAC508 ,28 (36)
ENG105 ,23,TBA ,RA 11:20 AM - 12:50 PM ,NAC509 ,36 (38)
ENG105 ,24,TBA ,RA 11:20 AM - 12:50 PM ,NAC604 ,32 (35)
ENG105 ,27,TBA ,RA 01:00 PM - 02:30 PM ,NAC502 ,24 (35)
ENG111 ,1,TBA ,ST 09:40 AM - 11:10 AM ,NAC603 ,32 (35)
ENG111 ,2,TBA ,ST 09:40 AM - 11:10 AM ,NAC302 ,31 (35)
ENG111 ,4,TBA ,ST 02:40 PM - 04:10 PM ,NAC401 ,29 (35)
ENG111 ,5,TBA ,ST 04:20 PM - 05:50 PM ,NAC313 ,22 (35)
ENG111 ,6,TBA ,MW 01:00 PM - 02:30 PM ,NAC509 ,29 (35)
ENG111 ,7,TBA ,MW 01:00 PM - 02:30 PM ,NAC511 ,33 (35)
ENG111 ,9,TBA ,RA 11:20 AM - 12:50 PM ,NAC507 ,30 (35)
ENG115 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC508 ,26 (35)
ENG115 ,2,TBA ,ST 02:40 PM - 04:10 PM ,NAC302 ,38 (38)
ENG115 ,3,TBA ,ST 02:40 PM - 04:10 PM ,NAC309 ,33 (35)
ENG115 ,4,TBA ,ST 02:40 PM - 04:10 PM ,NAC315 ,33 (35)
ENG115 ,5,TBA ,ST 04:20 PM - 05:50 PM ,NAC314 ,14 (35)
ENG115 ,6,TBA ,ST 04:20 PM - 05:50 PM ,NAC401 ,36 (36)
ENG115 ,7,TBA ,ST 04:20 PM - 05:50 PM ,NAC405 ,33 (37)
ENG115 ,8,TBA ,MW 08:00 AM - 09:30 AM ,NAC310 ,34 (35)
ENG115 ,9,TBA ,MW 09:40 AM - 11:10 AM ,NAC414 ,38 (38)
ENG115 ,10,TBA ,MW 01:00 PM - 02:30 PM ,NAC302 ,36 (36)
ENG115 ,11,TBA ,MW 01:00 PM - 02:30 PM ,SAC511 ,29 (35)
ENG115 ,12,TBA ,MW 02:40 PM - 04:10 PM ,NAC414 ,34 (35)
ENG115 ,13,TBA ,MW 02:40 PM - 04:10 PM ,NAC511 ,37 (37)
ENG115 ,14,TBA ,MW 04:20 PM - 05:50 PM ,NAC302 ,36 (36)
ENG115 ,16,TBA ,RA 01:00 PM - 02:30 PM ,SAC314 ,33 (36)
ENG115 ,17,TBA ,RA 02:40 PM - 04:10 PM ,NAC309 ,18 (35)
ENG115 ,18,TBA ,RA 02:40 PM - 04:10 PM ,NAC402 ,43 (43)
ENG115 ,19,TBA ,RA 04:20 PM - 05:50 PM ,NAC302 ,34 (36)
ENG115 ,20,TBA ,RA 02:40 PM - 04:10 PM ,SAC303 ,27 (35)
ENG200 ,1,TBA ,MW 08:00 AM - 09:30 AM ,TBA ,7 (35)
ENG202 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC308 ,19 (35)
ENG210 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC308 ,32 (35)
ENG210 ,2,TBA ,MW 08:00 AM - 09:30 AM ,NAC406 ,26 (35)
ENG216 ,1,TBA ,MW 01:00 PM - 02:30 PM ,NAC604 ,28 (35)
ENG216 ,2,TBA ,MW 04:20 PM - 05:50 PM ,NAC603 ,20 (35)
ENG225 ,1,TBA ,ST 02:40 PM - 04:10 PM ,TBA ,8 (40)
ENG312 ,1,TBA ,MW 02:40 PM - 04:10 PM ,NAC213 ,38 (38)
ENG312 ,2,TBA ,MW 04:20 PM - 05:50 PM ,NAC211 ,36 (37)
ENG337 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC509 ,29 (35)
ENG337 ,2,TBA ,MW 01:00 PM - 02:30 PM ,NAC207 ,34 (35)
ENG338 ,1,TBA ,MW 04:20 PM - 05:50 PM ,NAC508 ,17 (35)
ENG351 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC302 ,22 (35)
ENG402 ,1,TBA ,MW 11:20 AM - 12:50 PM ,TBA ,20 (35)
ENG410 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC991 ,13 (35)
ENG411 ,1,TBA ,ST 01:00 PM - 02:30 PM ,TBA ,4 (35)
ENG416 ,1,TBA ,ST 11:20 AM - 12:50 PM ,TBA ,1 (35)
ENG418 ,1,TBA ,ST 01:00 PM - 02:30 PM ,TBA ,8 (35)
ENG427 ,1,TBA ,ST 09:40 AM - 11:10 AM ,NAC509 ,34 (35)
ENG427 ,2,TBA ,ST 04:20 PM - 05:50 PM ,NAC509 ,30 (35)
ENG429 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC213 ,19 (35)
ENG431 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC302 ,14 (35)
ENG436 ,1,TBA ,ST 02:40 PM - 04:10 PM ,NAC990 ,3 (35)
ENG441 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC511 ,21 (35)
ENG450 ,1,TBA ,TBA ,TBA ,11 (35)
ENG456 ,1,TBA ,MW 04:20 PM - 05:50 PM ,NAC504 ,22 (35)
ENG458 ,1,TBA ,TBA ,TBA ,1 (5)
ENG501 ,1,TBA ,S 06:00 PM - 09:10 PM ,NAC404 ,26 (35)
ENG511 ,1,TBA ,W 06:00 PM - 09:10 PM ,NAC403 ,16 (35)
ENG520 ,1,TBA ,T 06:00 PM - 09:10 PM ,NAC401 ,11 (35)
ENG560 ,1,TBA ,W 06:00 PM - 09:10 PM ,NAC404 ,9 (35)
ENG572 ,1,TBA ,R 06:00 PM - 09:10 PM ,NAC502 ,18 (35)
ENG580 ,1,TBA ,T 06:00 PM - 09:10 PM ,NAC403 ,18 (35)
ENG582 ,1,TBA ,M 06:00 PM - 09:10 PM ,NAC402 ,22 (35)
ENG602 ,1,TBA ,R 06:00 PM - 09:10 PM ,NAC404 ,17 (35)
ENG605 ,1,TBA ,M 06:00 PM - 09:10 PM ,NAC403 ,9 (35)
ENG606 ,1,TBA ,TBA ,TBA ,1 (35)
ENG616 ,1,TBA ,S 06:00 PM - 09:10 PM ,NAC403 ,10 (35)
ENG618 ,1,TBA ,TBA ,TBA ,0 (35)
ENG632 ,1,TBA ,A 06:00 PM - 09:10 PM ,NAC401 ,25 (35)
ENG637 ,1,TBA ,TBA ,TBA ,0 (35)
ENV102 ,1,TBA ,MW 09:40 AM - 11:10 AM ,SAC203 ,18 (35)
ENV102 ,2,TBA ,MW 01:00 PM - 02:30 PM ,NAC517 ,32 (40)
ENV107 ,1,TBA ,ST 09:40 AM - 11:10 AM ,SAC305 ,20 (35)
ENV107 ,2,TBA ,MW 11:20 AM - 12:50 PM ,SAC305 ,30 (35)
ENV107 ,3,TBA ,ST 11:20 AM - 12:50 PM ,NAC517 ,30 (35)
ENV107 ,4,TBA ,ST 02:40 PM - 04:10 PM ,NAC517 ,37 (40)
ENV107 ,5,TBA ,MW 11:20 AM - 12:50 PM ,NAC517 ,33 (35)
ENV107 ,6,TBA ,MW 02:40 PM - 04:10 PM ,NAC517 ,33 (35)
ENV107 ,7,TBA ,MW 09:40 AM - 11:10 AM ,NAC517 ,34 (36)
ENV107 ,8,TBA ,ST 11:20 AM - 12:50 PM ,NAC310 ,34 (38)
ENV107 ,9,TBA ,ST 11:20 AM - 12:50 PM ,SAC208 ,36 (36)
ENV107 ,10,TBA ,MW 01:00 PM - 02:30 PM ,NAC310 ,32 (36)
ENV107 ,11,TBA ,RA 09:40 AM - 11:10 AM ,SAC208 ,34 (36)
ENV107 ,12,TBA ,RA 11:20 AM - 12:50 PM ,SAC208 ,30 (35)
ENV107 ,13,TBA ,RA 02:40 PM - 04:10 PM ,SAC401 ,37 (39)
ENV107 ,14,TBA ,ST 09:40 AM - 11:10 AM ,NAC310 ,35 (35)
ENV107 ,15,TBA ,ST 02:40 PM - 04:10 PM ,SAC201 ,27 (35)
ENV107 ,16,TBA ,RA 04:20 PM - 05:50 PM ,SAC208 ,32 (35)
ENV107 ,17,TBA ,MW 08:00 AM - 09:30 AM ,SAC305 ,31 (36)
ENV107L ,1,TBA ,M 02:00 PM - 05:00 PM ,SAC725 ,20 (21)
ENV107L ,2,TBA ,S 02:00 PM - 05:00 PM ,SAC725 ,13 (20)
ENV107L ,3,TBA ,T 02:00 PM - 05:00 PM ,SAC725 ,12 (20)
ENV107L ,4,TBA ,ST 02:40 PM - 04:10 PM ,SAC726 ,21 (22)
ENV107L ,5,TBA ,MW 11:20 AM - 12:50 PM ,SAC726 ,21 (21)
ENV107L ,6,TBA ,MW 02:40 PM - 04:10 PM ,SAC726 ,20 (21)
ENV107L ,7,TBA ,R 08:00 AM - 11:00 AM ,SAC725 ,22 (22)
ENV107L ,8,TBA ,R 02:10 PM - 05:00 PM ,SAC725 ,18 (21)
ENV172 ,1,TBA ,ST 11:20 AM - 12:50 PM ,SAC203 ,31 (39)
ENV203/GEO205 ,1,TBA ,MW 09:40 AM - 11:10 AM ,SAC208 ,33 (35)
ENV203/GEO205 ,2,TBA ,MW 11:20 AM - 12:50 PM ,SAC208 ,37 (40)
ENV203/GEO205 ,3,TBA ,MW 11:20 AM - 12:50 PM ,NAC310 ,44 (45)
ENV203/GEO205 ,4,TBA ,RA 08:00 AM - 09:30 AM ,SAC305 ,34 (36)
ENV203/GEO205 ,5,TBA ,RA 02:40 PM - 04:10 PM ,NAC202 ,33 (35)
ENV203/GEO205 ,6,TBA ,RA 09:40 AM - 11:10 AM ,NAC310 ,39 (39)
ENV203/GEO205 ,8,TBA ,MW 04:20 PM - 05:50 PM ,SAC313 ,44 (44)
ENV203/GEO205 ,13,TBA ,ST 01:00 PM - 02:30 PM ,SAC208 ,34 (36)
ENV203/GEO205 ,14,TBA ,MW 09:40 AM - 11:10 AM ,NAC310 ,33 (36)
ENV203/GEO205 ,15,TBA ,ST 01:00 PM - 02:30 PM ,NAC517 ,34 (35)
ENV203/GEO205 ,16,TBA ,ST 04:20 PM - 05:50 PM ,SAC208 ,33 (35)
ENV203/GEO205 ,19,TBA ,RA 09:40 AM - 11:10 AM ,NAC311 ,35 (35)
ENV203/GEO205 ,20,TBA ,RA 11:20 AM - 12:50 PM ,SAC514 ,34 (35)
ENV203/GEO205 ,21,TBA ,RA 01:00 PM - 02:30 PM ,NAC216 ,36 (36)
ENV203/GEO205 ,22,TBA ,RA 11:20 AM - 12:50 PM ,NAC310 ,35 (35)
ENV203/GEO205 ,23,TBA ,RA 01:00 PM - 02:30 PM ,SAC208 ,34 (35)
ENV203/GEO205 ,24,TBA ,RA 01:00 PM - 02:30 PM ,NAC310 ,34 (35)
ENV214 ,1,TBA ,ST 09:40 AM - 11:10 AM ,SAC203 ,28 (35)
ENV215 ,1,TBA ,ST 08:00 AM - 09:30 AM ,SAC305 ,33 (34)
ENV260 ,1,TBA ,ST 02:40 PM - 04:10 PM ,NAC310 ,44 (45)
ENV311 ,1,TBA ,ST 09:40 AM - 11:10 AM ,NAC517 ,39 (40)
ENV315 ,1,TBA ,RA 02:40 PM - 04:10 PM ,SAC203 ,29 (32)
ENV315 ,2,TBA ,RA 04:20 PM - 05:50 PM ,SAC203 ,20 (30)
ENV373 ,1,TBA ,ST 02:40 PM - 04:10 PM ,SAC305 ,30 (39)
ENV373 ,2,TBA ,ST 01:00 PM - 02:30 PM ,SAC305 ,37 (38)
ENV373 ,3,TBA ,ST 04:20 PM - 05:50 PM ,SAC305 ,38 (39)
ENV401 ,1,TBA ,ST 04:20 PM - 05:50 PM ,SAC203 ,38 (39)
ENV408 ,1,TBA ,ST 01:00 PM - 02:30 PM ,SAC203 ,43 (45)
ENV409 ,1,TBA ,MW 11:20 AM - 12:50 PM ,SAC203 ,35 (41)
ENV412 ,1,TBA ,MW 04:20 PM - 05:50 PM ,SAC203 ,35 (44)
ENV414 ,1,TBA ,ST 11:20 AM - 12:50 PM ,SAC305 ,34 (36)
ENV425 ,1,TBA ,MW 02:40 PM - 04:10 PM ,SAC203 ,37 (37)
ENV498 ,1,TBA ,TBA ,TBA ,1 (5)
ENV498 ,2,TBA ,TBA ,TBA ,0 (5)
ENV498 ,3,TBA ,TBA ,TBA ,0 (5)
ENV498 ,4,TBA ,TBA ,TBA ,2 (5)
ENV498 ,5,TBA ,TBA ,TBA ,6 (7)
ENV498 ,6,TBA ,TBA ,TBA ,0 (5)
ENV498 ,7,TBA ,TBA ,TBA ,0 (5)
ENV498 ,8,TBA ,TBA ,TBA ,0 (5)
ENV498 ,9,TBA ,TBA ,TBA ,0 (5)
ENV498 ,10,TBA ,TBA ,TBA ,0 (5)
ENV498 ,11,TBA ,TBA ,TBA ,0 (5)
ENV499 ,1,TBA ,TBA ,TBA ,1 (1)
ENV499 ,2,TBA ,TBA ,TBA ,1 (1)
ENV499 ,3,TBA ,TBA ,TBA ,1 (1)
ENV499 ,4,TBA ,TBA ,TBA ,1 (1)
ENV499 ,5,TBA ,TBA ,TBA ,7 (7)
ENV499 ,6,TBA ,TBA ,TBA ,0 (0)
ENV499 ,7,TBA ,TBA ,TBA ,1 (1)
ENV499 ,8,TBA ,TBA ,TBA ,0 (0)
ENV499 ,9,TBA ,TBA ,TBA ,1 (1)
ENV499 ,10,TBA ,TBA ,TBA ,0 (0)
ENV499 ,11,TBA ,TBA ,TBA ,0 (0)
ENV501 ,1,TBA ,F 03:00 PM - 06:00 PM ,SAC305 ,10 (25)
ENV502 ,1,TBA ,A 07:00 PM - 10:10 PM ,SAC305 ,21 (25)
ENV609 ,1,TBA ,S 07:00 PM - 10:10 PM ,SAC304 ,20 (25)
ENV624 ,1,TBA ,T 06:00 PM - 09:10 PM ,SAC203 ,11 (25)
ENV630 ,1,TBA ,F 07:00 PM - 10:10 PM ,SAC207 ,26 (26)
ENV635 ,1,TBA ,TBA ,TBA ,1 (1)
ENV652 ,1,TBA ,A 09:00 AM - 12:00 PM ,SAC724 ,12 (20)
ENV690 ,1,TBA ,TBA ,TBA ,0 (5)
ENV690 ,2,TBA ,TBA ,TBA ,0 (5)
ENV690 ,3,TBA ,TBA ,TBA ,0 (5)
ENV690 ,4,TBA ,TBA ,TBA ,0 (5)
ENV690 ,5,TBA ,TBA ,TBA ,0 (5)
ENV690 ,6,TBA ,TBA ,TBA ,0 (5)
ENV690 ,7,TBA ,TBA ,TBA ,0 (5)
ENV690 ,8,TBA ,TBA ,TBA ,0 (5)
ENV690 ,9,TBA ,TBA ,TBA ,0 (5)
ENV697 ,1,TBA ,TBA ,TBA ,1 (1)
ENV697 ,2,TBA ,TBA ,TBA ,0 (0)
ENV697 ,3,TBA ,TBA ,TBA ,1 (1)
ENV697 ,4,TBA ,TBA ,TBA ,1 (1)
ENV697 ,5,TBA ,TBA ,TBA ,1 (2)
ENV697 ,6,TBA ,TBA ,TBA ,0 (0)
ENV697 ,7,TBA ,TBA ,TBA ,0 (0)
ENV697 ,8,TBA ,TBA ,TBA ,1 (1)
ENV697 ,9,TBA ,TBA ,TBA ,0 (0)
EEE111/ETE111 ,1,TBA ,ST 09:40 AM - 11:10 AM ,SAC514 ,37 (37)
EEE111/ETE111 ,2,TBA ,MW 09:40 AM - 11:10 AM ,NAC992 ,38 (38)
EEE111/ETE111 ,3,TBA ,ST 09:40 AM - 11:10 AM ,SAC307 ,38 (38)
EEE111/ETE111 ,4,TBA ,RA 09:40 AM - 11:10 AM ,SAC213 ,37 (38)
EEE111/ETE111 ,5,TBA ,ST 01:00 PM - 02:30 PM ,SAC402 ,37 (38)
EEE111/ETE111 ,6,TBA ,ST 02:40 PM - 04:10 PM ,SAC402 ,37 (38)
EEE111/ETE111 ,7,TBA ,ST 01:00 PM - 02:30 PM ,NAC992 ,39 (39)
EEE111/ETE111 ,9,TBA ,RA 11:20 AM - 12:50 PM ,SAC311 ,35 (38)
EEE111/ETE111 ,10,TBA ,MW 01:00 PM - 02:30 PM ,SAC205 ,38 (38)
EEE111/ETE111 ,12,TBA ,RA 11:20 AM - 12:50 PM ,SAC308 ,38 (38)
EEE111L/ETE111L ,1,TBA ,T 11:20 AM - 02:30 PM ,SAC506 ,31 (35)
EEE111L/ETE111L ,2,TBA ,R 11:20 AM - 02:30 PM ,SAC506 ,36 (38)
EEE111L/ETE111L ,3,TBA ,S 11:20 AM - 02:30 PM ,SAC506 ,35 (38)
EEE111L/ETE111L ,4,TBA ,R 02:40 PM - 05:50 PM ,SAC508 ,27 (38)
EEE111L/ETE111L ,5,TBA ,S 08:00 AM - 11:10 AM ,SAC506 ,32 (38)
EEE111L/ETE111L ,6,TBA ,T 08:00 AM - 11:10 AM ,SAC506 ,27 (38)
EEE111L/ETE111L ,7,TBA ,M 11:20 AM - 02:30 PM ,SAC506 ,35 (38)
EEE111L/ETE111L ,9,TBA ,A 02:40 PM - 05:50 PM ,SAC506 ,33 (38)
EEE111L/ETE111L ,10,TBA ,W 02:40 PM - 05:50 PM ,SAC506 ,31 (38)
EEE111L/ETE111L ,12,TBA ,R 08:00 AM - 11:10 AM ,SAC506 ,30 (38)
EEE141/ETE141 ,1,TBA ,MW 09:40 AM - 11:10 AM ,SAC514 ,39 (39)
EEE141/ETE141 ,2,TBA ,ST 08:00 AM - 09:30 AM ,SAC308 ,36 (36)
EEE141/ETE141 ,4,TBA ,ST 02:40 PM - 04:10 PM ,SAC208 ,38 (38)
EEE141/ETE141 ,5,TBA ,ST 08:00 AM - 09:30 AM ,SAC315 ,34 (35)
EEE141/ETE141 ,6,TBA ,MW 09:40 AM - 11:10 AM ,SAC213 ,44 (44)
EEE141/ETE141 ,7,TBA ,RA 09:40 AM - 11:10 AM ,NAC408 ,37 (37)
EEE141/ETE141 ,8,TBA ,ST 02:40 PM - 04:10 PM ,SAC203 ,37 (37)
EEE141/ETE141 ,9,TBA ,MW 11:20 AM - 12:50 PM ,SAC213 ,38 (38)
EEE141/ETE141 ,10,TBA ,RA 09:40 AM - 11:10 AM ,NAC619A ,35 (35)
EEE141/ETE141 ,11,TBA ,ST 11:20 AM - 12:50 PM ,NAC993 ,42 (42)
EEE141/ETE141 ,12,TBA ,RA 08:00 AM - 09:30 AM ,SAC307 ,20 (35)
EEE141/ETE141 ,13,TBA ,ST 09:40 AM - 11:10 AM ,SAC402 ,36 (36)
EEE141/ETE141 ,14,TBA ,ST 01:00 PM - 02:30 PM ,SAC514 ,40 (40)
EEE141/ETE141 ,15,TBA ,RA 09:40 AM - 11:10 AM ,SAC310 ,36 (36)
EEE141L/ETE141L ,1,TBA ,M 11:20 AM - 02:30 PM ,SAC504 ,37 (37)
EEE141L/ETE141L ,2,TBA ,S 11:20 AM - 02:30 PM ,SAC508 ,36 (36)
EEE141L/ETE141L ,4,TBA ,W 02:40 PM - 05:50 PM ,SAC508 ,36 (36)
EEE141L/ETE141L ,5,TBA ,M 02:40 PM - 05:50 PM ,SAC504 ,22 (36)
EEE141L/ETE141L ,6,TBA ,W 11:20 AM - 02:30 PM ,SAC504 ,27 (36)
EEE141L/ETE141L ,7,TBA ,M 11:20 AM - 02:30 PM ,SAC508 ,21 (36)
EEE141L/ETE141L ,8,TBA ,M 08:00 AM - 11:10 AM ,SAC508 ,32 (36)
EEE141L/ETE141L ,9,TBA ,M 08:00 AM - 11:10 AM ,SAC506 ,35 (36)
EEE141L/ETE141L ,10,TBA ,R 02:40 PM - 05:50 PM ,SAC504 ,31 (36)
EEE141L/ETE141L ,11,TBA ,R 08:00 AM - 11:10 AM ,SAC508 ,29 (36)
EEE141L/ETE141L ,12,TBA ,R 11:20 AM - 02:30 PM ,SAC504 ,16 (36)
EEE141L/ETE141L ,13,TBA ,S 02:40 PM - 05:50 PM ,SAC506 ,35 (36)
